400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,ycs_bypass,CoefR2Y,CoefG2Y,CoefB2Y,CoefR2Cb,CoefG2Cb,CoefB2Cb,CoefR2Cr,CoefG2Cr,CoefB2Cr,RGB2YCC_cb_offset,RGB2YCC_cr_offset,chro_mode,chro_y_th,chro_th,chro_cutoff_th1,chro_cutoff_th2,chro_a1,chro_a2,chro_lut1,chro_lut2,chro_lut3,chro_lut4,chro_lut5,chro_lut6,chro_lut7,chro_lut8,chro_lut9,chro_lut10,chro_lut11,chro_lut12,chro_lut13,chro_lut14,chro_lut15,lut_ycs_y_1,lut_ycs_y_2,lut_ycs_y_3,lut_ycs_y_4,lut_ycs_y_5,lut_ycs_y_6,lut_ycs_y_7,lut_ycs_y_8,lut_ycs_y_9,lut_ycs_y_10,lut_ycs_y_11,lut_ycs_y_12,lut_ycs_y_13,lut_ycs_y_14,lut_ycs_y_15,lut_ycs_y_16,lut_ycs_y_17,lut_ycs_y_18,lut_ycs_y_19,lut_ycs_y_20,lut_ycs_y_21,lut_ycs_y_22,lut_ycs_y_23,lut_ycs_y_24,lut_ycs_y_25,lut_ycs_y_26,lut_ycs_y_27,lut_ycs_y_28,lut_ycs_y_29,lut_ycs_y_30,lut_ycs_y_31,lut_ycs_y_32,lut_ycs_y_33,lut_ycs_c_1,lut_ycs_c_2,lut_ycs_c_3,lut_ycs_c_4,lut_ycs_c_5,lut_ycs_c_6,lut_ycs_c_7,lut_ycs_c_8,lut_ycs_c_9,lut_ycs_c_10,lut_ycs_c_11,lut_ycs_c_12,lut_ycs_c_13,lut_ycs_c_14,lut_ycs_c_15,lut_ycs_c_16,lut_ycs_c_17,tr_first_tile_width,tr_first_tile_height,out_line_offset,out_line_num,RawHsize,RawVsize,SrcHbase,SrcVbase,SrcHsize,SrcVsize,DestHsize,DestVsize
pattern_00298,0,360,2338,2370,833,144,1242,2358,3640,1820,136,156,0,122,11,5,9,156,20,5,10,10,5,13,9,3,3,15,7,14,15,14,7,2,34,1,47,57,30,11,35,43,24,55,41,5,34,56,32,39,61,17,50,7,52,48,28,55,47,45,42,35,55,17,22,59,2,11,49,43,49,60,21,61,52,14,25,5,2,44,32,35,29,6,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00299,1,674,3407,2778,2788,2661,4030,364,1340,618,33,44,1,226,5,1,8,151,239,9,15,10,0,1,11,12,14,8,13,10,10,6,4,7,40,8,7,53,48,17,2,43,36,57,45,31,3,10,23,46,54,30,51,45,30,53,40,5,12,45,50,26,21,56,50,27,42,26,10,6,63,40,3,34,28,6,59,63,16,57,55,42,56,24,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00300,0,3665,3371,541,2263,881,318,264,2908,2796,166,66,2,40,8,14,5,131,66,14,3,1,6,5,8,15,8,12,11,3,3,10,11,10,32,53,31,40,18,51,17,2,39,61,49,58,50,1,57,22,9,27,28,32,18,42,62,35,64,16,36,60,42,63,37,11,62,24,35,33,10,1,61,33,3,39,57,2,42,35,43,10,59,35,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00301,0,24,335,3720,2205,661,1472,522,2077,2415,182,154,2,193,15,6,8,34,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,40,50,28,26,49,17,41,5,41,57,42,8,39,35,16,54,34,25,20,49,28,31,9,32,43,40,62,14,35,24,5,43,45,0,53,63,47,56,17,38,33,53,10,15,46,4,21,30,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00302,1,3776,126,2811,378,2317,3298,2985,1670,1484,14,151,0,225,8,8,15,15,193,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,57,47,4,46,62,10,23,37,33,57,64,61,49,53,41,5,36,26,42,40,12,35,51,25,10,59,63,37,33,11,22,11,17,8,38,47,17,8,21,35,45,18,47,5,56,33,52,48,27,63,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00303,1,2673,3488,3427,2820,559,2144,2741,3698,2714,96,227,1,201,6,4,11,3,159,7,2,6,4,10,10,0,0,10,3,5,8,12,1,2,32,42,62,55,40,4,57,39,24,28,17,44,33,21,28,57,10,3,56,40,45,25,21,12,31,6,2,13,0,20,59,1,0,33,0,34,59,52,32,7,39,31,62,36,18,17,12,23,25,45,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00304,0,3896,1129,2492,3368,3871,2927,2050,2603,2503,234,44,0,239,7,9,3,25,175,2,3,7,3,0,6,10,12,11,11,3,6,11,13,11,62,52,51,51,35,20,18,23,50,8,21,7,61,17,32,14,5,22,45,2,41,26,48,54,23,8,23,52,59,33,20,43,4,27,46,50,53,3,18,40,12,10,29,32,27,25,19,24,14,45,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00305,1,2745,1568,2671,2495,3969,4032,3185,2884,2154,155,243,0,101,3,14,6,70,135,7,7,14,10,11,12,13,14,15,2,11,5,1,1,11,29,25,14,33,55,34,5,40,63,20,40,29,42,29,50,14,54,42,53,18,40,35,30,48,30,43,60,23,28,42,19,21,50,1,62,44,48,59,23,34,9,17,0,31,18,6,56,8,31,4,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00306,1,2635,2545,3991,3798,1528,2116,421,2872,1562,195,141,1,3,6,6,4,76,183,12,13,11,7,5,0,9,1,5,7,11,13,4,5,2,9,39,56,5,20,16,32,59,19,26,30,30,41,40,16,34,47,7,38,44,59,36,1,15,1,6,27,37,57,60,12,8,42,51,64,9,34,58,38,13,54,45,13,63,36,47,6,7,49,45,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00307,0,2091,2074,1804,3549,304,1923,2384,945,2031,241,141,0,127,6,2,15,146,77,13,0,1,10,2,9,9,7,14,14,15,10,11,11,5,10,41,21,64,20,34,21,27,31,40,39,22,54,1,34,64,58,25,11,37,48,23,38,61,8,6,25,64,31,29,18,5,24,11,61,15,59,47,45,51,55,0,42,2,3,14,6,14,33,36,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00308,1,3558,2135,1353,3806,3710,2731,2913,831,3906,226,125,0,217,3,15,7,131,3,10,10,14,8,8,15,13,6,15,9,15,7,5,15,2,48,30,56,4,52,32,26,25,50,60,7,32,14,39,32,0,38,45,11,47,0,27,1,47,21,57,40,63,1,55,41,63,62,9,60,61,20,6,44,47,43,17,5,11,5,64,23,18,33,20,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00309,0,1652,376,1474,4052,1086,3339,1385,2074,1614,60,221,2,128,13,12,10,240,203,15,4,10,13,15,6,13,14,1,7,0,0,2,4,7,4,7,62,36,33,18,47,37,39,49,45,5,43,25,51,15,58,13,62,9,19,58,26,59,49,14,57,33,1,49,23,20,51,13,55,16,56,22,55,36,2,59,61,22,29,42,38,48,32,47,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00310,1,307,4044,1677,3927,2582,1905,2155,379,1225,100,96,2,91,1,14,3,26,99,12,12,7,7,13,3,4,3,14,2,2,10,2,0,12,41,46,54,31,63,47,60,0,32,20,27,47,10,54,47,0,27,19,52,44,21,2,56,49,18,1,31,64,2,63,43,59,60,62,20,57,3,1,63,5,33,30,28,41,50,60,30,8,30,29,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00311,0,3858,2865,1038,1374,3384,1194,1239,2556,2090,230,168,0,245,15,11,8,131,74,11,8,9,10,4,13,1,3,15,13,11,1,8,12,6,41,62,61,55,57,50,2,26,58,15,23,42,9,9,10,37,42,5,24,24,40,30,63,41,33,52,12,63,44,42,40,50,35,30,38,19,39,49,40,27,61,37,33,26,27,6,57,20,5,3,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00312,1,3809,1,228,1476,4,1222,1422,1218,278,130,0,1,40,7,1,15,224,110,14,8,0,8,8,9,11,9,3,11,5,4,1,1,1,27,63,63,54,40,12,55,24,0,14,57,10,64,1,44,25,29,11,22,38,37,16,7,40,2,18,12,32,38,43,1,48,1,9,8,44,22,29,21,56,38,19,17,64,19,44,39,12,42,59,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00313,0,3926,1454,1043,2906,2382,3208,4075,1303,1241,126,150,1,171,15,2,12,28,155,14,1,13,7,8,15,14,2,0,10,0,7,2,8,12,43,60,17,39,6,43,0,6,0,21,64,59,43,0,29,48,15,43,53,41,35,53,8,36,22,48,62,9,21,59,54,35,54,25,52,47,10,63,7,38,49,21,10,21,16,15,21,13,55,27,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00314,0,1023,3072,3,993,1116,2005,3950,3043,293,97,130,2,221,13,12,14,62,180,13,13,13,3,4,0,7,4,0,5,1,13,9,5,1,24,59,54,33,55,34,51,30,17,36,5,60,52,59,1,35,9,11,38,3,44,24,35,8,28,64,15,59,59,27,31,63,35,23,37,36,4,48,10,21,60,11,1,56,37,29,57,4,50,48,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00315,1,1053,1004,3072,2539,2884,741,2503,2967,2687,135,139,1,219,4,8,5,154,63,2,9,7,11,6,0,12,8,3,0,14,3,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00316,1,3238,2331,1246,1122,2308,1584,2547,2853,1871,229,227,0,117,3,8,9,202,27,10,3,0,12,0,5,7,13,9,12,0,11,14,10,12,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00317,0,3732,3447,1595,3345,2605,3592,881,1190,3028,156,105,0,202,2,4,11,174,43,12,5,4,11,7,12,1,11,10,0,15,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00318,0,1624,2572,2273,3878,1764,4063,627,1443,149,254,178,1,159,5,8,11,9,72,1,13,10,12,5,13,14,14,10,7,15,6,8,3,2,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00319,1,2196,3517,547,3582,2027,3894,3633,1502,623,220,159,0,68,1,13,1,1,81,7,2,15,2,7,0,9,10,3,5,5,7,5,3,4,22,12,5,48,24,12,58,59,7,25,64,53,39,31,41,22,53,51,32,47,28,12,33,18,43,27,2,50,48,4,23,32,32,5,23,23,32,50,32,47,16,11,4,44,23,18,18,18,56,1,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00320,1,291,3717,3165,2479,739,1724,2007,1739,517,213,154,2,162,4,2,13,208,149,14,0,10,12,13,3,0,5,14,6,13,9,1,6,15,45,36,33,58,51,48,24,2,33,5,29,26,9,22,58,58,64,61,18,11,3,63,43,28,10,17,19,43,11,51,17,22,13,38,23,23,55,52,15,40,64,19,16,7,48,21,61,45,25,45,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00321,0,907,3009,3581,3017,2383,842,1012,2789,3426,42,169,0,148,5,3,15,203,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,64,32,21,41,8,46,52,8,56,7,52,38,8,33,37,37,23,6,35,42,36,44,6,21,55,51,9,8,61,21,25,59,24,15,42,43,7,33,51,13,61,64,15,9,45,13,61,52,64,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00322,0,1859,447,3920,732,2859,1170,2995,1558,2540,209,231,2,166,5,6,5,239,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,38,43,6,25,53,50,37,46,29,12,5,18,60,15,3,21,10,19,46,33,40,13,49,34,42,7,47,4,54,41,45,37,29,49,22,9,26,11,29,53,62,41,8,25,2,15,35,36,55,23,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00323,0,2895,232,1474,1143,1843,2501,3744,2717,1763,99,27,0,148,7,9,6,132,145,0,7,6,1,2,1,3,15,5,2,13,1,8,15,3,0,47,47,30,1,16,61,9,14,47,1,15,47,32,63,44,62,35,5,27,16,17,8,52,20,39,50,30,37,33,25,13,47,36,55,48,30,53,47,12,52,13,50,37,18,46,8,58,39,61,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00324,1,2283,3641,3471,1656,516,2885,704,906,3051,240,6,2,10,3,6,11,92,179,9,7,2,6,0,13,14,1,3,15,4,2,0,0,4,20,19,53,44,60,17,18,58,4,17,42,58,50,9,36,20,44,12,15,64,12,18,38,35,28,7,20,18,13,52,19,3,33,54,51,0,49,24,1,36,7,29,39,39,15,36,48,51,45,20,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00325,1,59,926,2607,2593,1262,2162,1833,3253,3728,157,36,0,134,4,10,2,250,190,2,4,9,0,9,8,8,12,11,10,5,5,11,5,13,19,40,56,50,9,28,58,18,0,59,18,47,32,37,46,30,41,51,9,10,52,9,53,31,62,51,32,9,36,47,56,30,13,15,16,24,50,7,22,18,8,24,49,13,33,35,4,26,63,53,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00326,0,3332,2492,422,1210,731,106,802,939,2916,189,138,1,168,13,11,2,35,253,8,8,0,15,12,2,7,4,6,2,9,3,9,13,2,48,24,1,3,61,16,20,16,2,16,49,28,41,50,25,29,28,35,27,24,64,0,6,12,40,34,47,23,23,30,5,26,36,0,7,19,13,4,27,33,21,19,5,10,26,5,59,38,45,28,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00327,0,2632,3129,738,3566,2344,3634,1534,1264,2444,72,108,0,236,6,10,13,200,226,11,2,11,14,12,0,2,1,4,10,14,10,4,15,10,25,13,36,62,49,3,14,40,59,10,31,10,46,39,48,7,9,36,55,18,55,13,36,47,34,13,24,6,53,58,33,37,38,52,55,15,12,40,22,35,26,30,14,6,45,48,19,10,15,12,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00328,0,2242,2934,700,225,1873,2031,3030,3153,1339,210,37,0,173,4,3,9,218,245,3,12,10,7,12,4,4,12,2,13,6,13,0,5,5,22,64,4,33,26,59,47,47,50,12,22,0,4,49,47,28,31,17,35,58,8,47,24,22,44,47,23,6,47,50,17,30,30,4,19,22,9,18,22,27,61,48,61,56,10,2,28,55,22,61,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00329,0,2679,812,1060,2138,69,2643,1823,865,2025,250,250,2,74,15,3,2,128,241,11,2,14,14,11,13,14,11,8,3,9,15,4,6,3,41,21,15,58,18,37,20,24,39,1,20,41,46,53,38,59,17,33,47,1,24,10,55,38,29,35,39,53,44,11,48,10,38,52,1,61,56,14,34,64,36,51,26,23,41,62,39,37,36,61,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00330,1,3303,2990,3477,734,571,1428,848,1835,3460,147,38,0,66,9,8,1,41,73,4,9,15,11,2,7,12,8,5,11,8,7,13,14,6,62,47,22,9,9,48,59,22,5,62,13,18,1,3,54,53,23,17,53,42,46,37,36,11,31,18,40,36,17,22,36,25,30,9,16,64,48,41,42,37,13,48,27,2,32,22,12,8,50,25,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00331,0,2784,1965,135,253,620,2429,617,839,701,129,42,1,9,7,14,3,175,126,12,7,12,10,5,0,15,3,5,5,8,14,14,3,4,61,13,0,4,31,50,11,37,43,47,17,7,9,36,24,0,44,34,64,13,51,20,27,52,40,54,12,33,24,64,54,57,36,32,42,25,11,12,25,14,57,46,36,33,57,15,10,12,44,8,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00332,0,870,1369,1949,3700,354,289,3302,46,820,131,63,0,168,8,12,4,116,74,2,7,8,4,7,3,1,9,12,1,11,7,10,11,14,12,50,46,52,44,49,40,64,12,18,10,13,1,6,16,50,42,18,19,2,62,52,44,62,23,8,21,7,32,26,15,62,57,38,61,47,24,1,35,7,16,51,9,64,63,55,44,18,29,51,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00333,0,1992,1052,1345,2525,4002,4065,3083,1258,1512,57,198,2,79,5,5,1,100,74,9,3,4,14,3,14,5,8,1,13,7,0,10,14,6,62,5,60,21,63,42,24,38,49,62,34,56,11,12,28,59,32,29,20,1,60,41,56,39,33,5,22,22,2,18,41,26,55,44,53,50,49,29,14,37,26,41,58,5,3,24,5,64,11,7,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00334,0,982,1654,3216,3471,4092,2833,3641,3150,2519,178,9,1,182,3,3,15,145,8,11,8,0,2,12,1,8,13,6,11,4,13,12,4,14,7,25,28,24,4,28,10,49,56,34,2,18,16,44,55,37,57,14,39,37,2,13,22,31,38,7,53,60,2,37,63,55,4,9,37,49,60,15,26,31,56,19,19,12,0,33,46,47,20,55,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00335,1,1894,1921,1413,1577,3489,2469,1258,1745,276,129,12,2,243,13,13,11,70,57,7,0,0,13,12,2,14,10,10,2,15,2,11,13,2,22,60,30,38,19,48,25,4,50,41,48,55,19,53,63,58,35,15,54,47,36,28,32,6,55,52,60,25,63,2,31,35,55,5,42,52,0,41,0,0,16,10,11,6,35,1,30,6,56,43,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00336,0,1947,2599,818,1225,3029,966,3737,3897,347,214,145,1,220,9,12,1,73,24,11,7,12,8,1,3,13,3,8,4,3,2,11,11,2,29,61,27,10,46,62,58,47,22,43,53,14,55,31,11,64,0,19,38,1,3,39,45,48,15,31,42,3,49,54,52,47,30,22,55,15,15,5,42,33,56,7,17,39,39,20,64,61,40,21,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00337,0,1467,2387,4018,3667,4043,2794,526,2301,31,130,245,0,227,6,12,13,27,236,2,7,7,11,2,6,2,2,10,13,14,13,2,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00338,1,2910,2429,2015,231,589,524,2358,913,2746,179,89,1,178,9,6,3,157,49,9,1,9,13,5,6,7,4,4,9,3,5,3,8,7,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00339,0,1738,2091,628,2442,1731,1368,3197,3192,479,7,230,1,178,8,1,10,69,226,1,15,14,13,11,13,8,9,2,12,6,8,11,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00340,1,3175,1648,1137,1469,30,520,1667,1922,3409,181,196,1,150,8,9,13,222,141,3,9,4,10,15,15,7,12,15,14,7,0,14,5,6,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00341,1,1835,661,3996,2904,1548,3227,4092,388,3071,222,123,1,39,11,12,11,54,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,52,20,1,56,0,54,8,52,22,23,0,6,22,64,3,46,47,55,43,1,53,9,36,54,62,29,9,28,17,0,50,60,8,57,3,58,64,3,22,4,23,55,53,25,64,59,17,43,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00342,1,1500,462,3272,2825,2640,1202,2308,3555,1043,209,84,2,31,3,5,13,83,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,43,34,22,4,64,34,47,45,55,23,57,15,25,47,24,51,59,13,57,56,56,41,3,53,19,14,16,62,28,13,41,28,14,50,32,43,10,57,35,30,60,1,3,59,60,37,17,6,61,57,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00343,0,2411,655,536,4065,816,1249,3179,1829,2837,195,43,2,214,14,13,14,66,36,14,1,11,9,5,7,10,15,9,13,4,9,14,0,15,29,1,47,36,14,54,54,37,9,58,10,35,9,7,43,26,36,51,5,62,44,43,1,23,16,36,11,0,49,45,39,28,25,4,21,57,35,21,37,58,55,13,5,56,62,22,23,36,30,6,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00344,0,1885,344,1449,496,3114,4013,2062,4038,1680,234,254,2,63,8,12,15,208,58,1,14,12,0,8,11,8,13,11,3,15,4,10,8,14,11,3,19,26,36,63,28,32,13,22,4,38,35,20,49,37,42,46,62,54,35,25,49,25,24,60,17,48,36,54,5,54,19,7,22,41,1,48,49,43,63,49,47,13,38,47,30,60,20,45,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00345,1,3919,3730,3473,4035,3246,3558,1346,4073,1609,245,31,2,25,14,13,5,184,56,13,8,6,2,1,6,1,2,15,11,8,0,3,0,2,42,10,27,32,5,57,46,57,61,41,31,50,23,62,24,63,46,27,57,35,31,53,38,28,27,55,54,49,63,3,59,36,26,22,31,16,47,64,26,5,59,46,49,61,18,11,62,6,2,61,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00346,1,2181,3809,105,3483,1524,1025,435,2939,276,5,228,2,121,7,11,14,236,184,10,14,1,15,10,3,8,7,10,2,4,13,15,13,4,10,61,2,59,31,30,31,55,21,63,11,64,36,38,51,20,31,15,14,45,4,10,15,36,7,16,22,16,12,18,47,3,25,32,26,7,63,2,45,51,54,16,18,11,36,47,31,6,22,1,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00347,0,2063,3537,3673,3912,1007,1115,1119,919,3442,86,220,0,51,14,7,3,251,187,15,1,8,3,13,8,13,10,4,4,8,12,12,14,15,22,20,35,53,53,15,20,23,5,24,4,34,21,19,30,50,58,61,44,44,1,60,55,17,39,47,51,46,0,55,54,60,21,7,54,9,17,29,35,9,59,3,19,1,4,59,63,4,31,5,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00348,0,3220,224,1221,2926,2072,2113,773,3707,1709,170,39,0,126,7,6,5,229,246,3,14,1,10,4,14,10,8,5,8,13,13,1,8,1,47,33,25,32,49,5,18,39,15,40,50,36,10,22,39,52,38,39,0,35,59,4,24,9,11,43,3,16,20,44,59,48,57,49,5,3,17,21,13,10,1,64,2,40,17,29,32,34,26,20,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00349,1,817,648,3111,90,3961,698,951,2570,533,4,139,1,25,15,4,15,76,130,12,0,0,9,1,9,9,3,6,9,6,8,6,4,10,22,63,45,42,41,23,21,40,60,31,8,64,27,58,31,25,55,25,16,5,55,63,9,35,7,28,49,12,27,11,45,11,35,19,48,46,48,3,24,12,51,36,46,12,6,55,24,22,45,3,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00350,1,940,1149,2180,1103,4015,2928,430,2911,668,112,181,1,191,6,3,7,147,173,1,1,5,9,13,9,9,12,8,7,12,8,9,11,9,45,33,40,10,6,47,45,51,9,0,56,28,58,18,49,2,52,21,63,14,10,60,44,0,30,24,4,47,40,44,9,19,3,10,44,14,40,46,58,27,23,43,40,9,52,50,16,18,29,10,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00351,0,1240,1657,223,465,2699,806,1929,1836,107,28,178,2,9,9,14,8,219,226,13,8,1,15,12,4,10,14,10,11,15,10,12,0,0,5,36,49,41,24,13,11,57,35,1,40,20,48,45,28,27,10,60,57,35,46,21,49,45,12,47,52,41,20,7,16,45,11,19,51,14,43,47,39,48,35,15,55,4,24,50,39,4,38,22,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00352,0,3139,3413,3741,2250,459,2685,402,3964,2898,164,186,2,220,13,6,11,77,128,3,7,5,10,1,10,7,8,0,2,1,1,3,15,10,4,40,40,50,34,24,11,42,7,13,27,58,60,54,24,1,21,28,62,11,48,15,14,35,50,22,59,37,23,27,62,6,58,33,49,15,63,56,2,42,5,17,8,39,8,40,49,40,9,52,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00353,0,2981,3500,2128,715,1283,2378,3059,1747,727,252,216,0,21,6,14,6,24,165,8,7,2,11,10,8,7,5,0,10,8,11,2,7,8,52,55,24,14,16,24,14,38,23,9,29,45,29,59,3,33,50,64,12,15,25,29,5,57,6,14,27,43,60,63,41,54,5,3,32,8,28,31,16,7,43,39,25,57,18,38,61,53,44,16,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00354,1,3477,2548,1290,3264,434,2506,2416,1869,298,238,192,2,35,13,13,12,248,146,9,7,9,2,15,0,2,7,14,5,11,12,9,7,10,48,21,44,13,4,14,59,15,3,60,1,41,36,15,10,16,34,34,60,57,48,37,64,37,54,39,23,27,52,46,41,20,15,7,20,0,26,61,56,3,24,47,49,9,32,41,29,59,22,37,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00355,1,142,2584,179,1416,3313,3523,1815,3790,4082,250,19,0,183,15,2,1,213,131,5,7,5,4,14,12,8,8,3,6,9,9,10,13,3,41,2,40,25,23,14,21,19,51,20,63,36,60,42,21,21,0,61,4,31,3,49,18,23,47,52,36,64,36,56,30,60,13,33,53,55,13,2,12,13,38,42,47,26,5,48,17,26,63,14,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00356,1,1044,1118,2250,448,218,716,1492,3361,3176,68,103,1,83,14,4,10,81,81,0,12,0,12,10,3,13,14,1,10,6,9,8,0,10,22,16,7,50,7,0,59,34,59,7,12,18,53,37,61,9,51,62,22,35,64,44,33,3,27,20,15,27,48,23,54,16,31,59,62,4,42,39,17,28,43,6,40,63,50,51,25,15,54,14,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
pattern_00357,1,1284,145,3024,2036,3069,368,3645,2433,2782,20,138,1,191,14,15,10,171,11,8,0,3,2,10,5,0,13,10,6,12,11,9,3,10,42,18,27,37,48,18,25,16,41,4,10,17,61,7,10,33,1,13,27,46,57,28,62,32,43,46,46,10,6,12,29,2,38,4,46,44,2,52,30,57,37,12,61,50,22,42,59,61,54,55,1279,2111,1279,2111,1280,2112,0,0,1280,2112,1280,2112
